OBJ_ID,Permit number - API,Well Type,Well Status,Well_GIS_Status,County,Township,Company,Well_OP_Address,Well_CompanyPHONE,Elevation,DU_ACRES,Well_WH_LAT,Well_WH_LONG,Well Latitude,Well Longitude,Well_BH_LAT,Well_BH_LONG,Bottom Hole Latitude,Bottom Hole Longitude,Slant,Well_ProposedFormations,Well Name,Well Number,Well_IP_GAS,Well_IP_OIL,Well_Total_Depth,Well_Date_Approved,Well_Date_Complete,Well_Date_Plugged,Producing Formation,SecondProdFormation,DeepestFormation,Well_PDF_Link,GeoPhysLogs,Utica_Shale,Marcellus_Shale,MapSymble,Well_Well_Status,Well_Operator,Well_Lease_Name,Well_Location_ID,WELL_TYP,Well_CompanyADDR1,Well_CompanyADDR2,Well_CompanyCITY,Well_CompanyZIP1,Heel Longitude,Heel Latitude,Last_Inspection_Date,Last_Nonzero_Production_Year,Last_Production_Quarter,Orphan Well Program Status,x,y,lat_rad,lon_rad,lat_delta,is_horizontal,years_since_approved,age_category,prod_change
95769,34083200000000.0,Oil and gas,Producing,Producing,KNOX,BUTLER,DUGAN OIL AND GAS LLC,"27238 NEW GUILFORD ROAD WALHONDING, OH 43843",7406683811,1018.0,222.0,40.34272476,-82.22351703,40.342791,-82.223391,,,0.0,0.0,V,,LITTLETON MYRVAL     3,3,10.0,7.0,2994.0,1989-07-18 00:00:00,1990-02-24 00:00:00,,CLINTON SAND,,CLINTON SAND,083\34083238680000.pdf,,0,0,oil_gas,PR,DUGAN OIL AND GAS LLC,LITTLETON MYRVAL,34083200000000.0,OG_R,27238 NEW GUILFORD ROAD,,WALHONDING,43843,,,,2022.0,0/2024,,2045612.443,853452.7641,0.7041145323939356,-1.435068895104673,40.342791,1,36.0,21–40,0.0
179585,34127300000000.0,Oil and gas,Producing,Producing,PERRY,MONROE,HAPPY ALLEY PRODUCTIONS LTD,"5445 OLD SOMERSET ROAD NE SOMERSET, OH 43783",7407431511,875.0,20.0,39.59819052,-82.14022687,39.59826,-82.140095,,,,,V,CLINTON,NUTTER     1,1,5.0,,3729.0,2011-10-31 00:00:00,2012-03-05 00:00:00,,CLINTON SAND,,CLINTON SAND,nowellcard.htm,,0,0,oil_gas,PR,HAPPY ALLEY PRODUCTIONS LTD,NUTTER,34127300000000.0,OG_R,5445 OLD SOMERSET ROAD NE,,SOMERSET,43783,,,2019-03-20,2018.0,0/2018,,2069914.42,582317.1144,0.6911200150607698,-1.4336151056509316,,0,14.0,11–20,-4.0
215693,34167200000000.0,Oil,"Field Inspected, Well Not Found",Drilled,WASHINGTON,WESLEY,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,824.0,,39.44112966,-81.80712814,39.441203,-81.806985,,,0.0,0.0,V,,CRAWFORD     8,8,0.0,1.0,507.0,,1937-08-07 00:00:00,,,,1ST COW RUN SANDSTONE,167\34167200590000.pdf,,0,0,oil,NF,HISTORIC OWNER,CRAWFORD KATHRYN E & JE,34167200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,2005-04-08,,,,2164216.149,525660.6011,0.6883788532974651,-1.4278012393796133,39.441203,1,,,0.0
78541,34073600000000.0,Plugged oil,Plugged and Abandoned,Drilled,HOCKING,FALLS GORE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,770.0,,39.58386094,-82.274633,39.58393,-82.274505,,,0.0,0.0,V,,,2,,,,,1900-01-02 00:00:00,,CLINTON SAND,,,nowellcard.htm,,0,0,pl_oil,PA,HISTORIC OWNER,,34073600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2032053.361,576974.8111,0.6908699093789591,-1.4359610026985374,39.58393,1,,,0.0
95306,34083200000000.0,Gas and oil show,Producing,Producing,KNOX,HOWARD,FRY RUSSELL A,"16641 CR 4 DRESDEN, OH 43821",7405027590,935.0,66.0,40.40622131,-82.33235459,40.406285,-82.332235,,,0.0,0.0,V,,CAMPBELL # 1B,1 B,5.0,1.0,575.0,1983-11-16 00:00:00,1984-01-01 00:00:00,,BEREA SANDSTONE,,OHIO SHALE,083\34083234050000.pdf,,0,0,gs_oilshow,PR,FRY RUSSELL A,CAMPBELL,34083200000000.0,OG_R,16641 CR 4,,DRESDEN,43821,,,2023-06-06,2019.0,0/2021,,2015226.221,876511.5214,0.7052227117491969,-1.4369685812757136,40.406285,1,42.0,40+,0.0
187948,34133200000000.0,Expired permit,Permit Expired,,PORTAGE,ROOTSTOWN,WILLIAM S MILLER INC,"PO BOX 145 HANOVERTON, OH 44423",3302231794,1140.0,40.0,41.09268739,-81.19860321,41.092745,-81.198427,,,0.0,0.0,V,CLINTON,GANG     2,2,0.0,0.0,0.0,2000-11-20 00:00:00,,,,,,nowellcard.htm,,0,0,ex_permit,EX,WILLIAM S MILLER INC,GANG,34133200000000.0,OG_R,PO BOX 145,,HANOVERTON,44423,,,,,,,2327398.503,1129211.838,0.7172036989324373,-1.4171798985902617,41.092745,1,25.0,21–40,0.0
2615,34003600000000.0,Plugged oil,Plugged and Abandoned,Drilled,ALLEN,PERRY,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,926.0,,40.67977944,-84.06401849,40.67983,-84.063964,,,0.0,0.0,V,,,,,,,,1900-01-02 00:00:00,,,,,nowellcard.htm,,0,0,pl_oil,PA,HISTORIC OWNER,,34003600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1534649.598,979897.5174,0.7099969726515649,-1.4671929540779824,40.67983,1,,,0.0
190795,34143900000000.0,Unknown status,Unknown status,Unknown,SANDUSKY,JACKSON,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,692.0,,41.30990609,-83.26501619,41.309959,-83.264939,,,,,V,,SWIGERT 1,1,,,,,1900-01-02 00:00:00,,,,TRENTON LIMESTONE,143\34143900960000.pdf,,0,0,nogis_rec,UN,HISTORIC OWNER,SWIGERT,34143900000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1758240.059,1206695.307,0.7209947984138642,-1.4532473370222347,,0,,,0.0
76727,34073200000000.0,Oil and gas,Producing,Producing,HOCKING,GREEN,SCHMELZER PLUGGING LLC,"214 PURVIS AVENUE BREMEN, OH 43107",7405694636,990.0,20.0,39.55400666,-82.3731769,39.554074,-82.373052,,,0.0,0.0,V,,DONAHEY     1,1,25.0,15.0,3029.0,1979-11-20 00:00:00,1980-03-12 00:00:00,,CLINTON SAND,,CLINTON SAND,073\34073222500000.pdf,Paper,0,0,oil_gas,PR,SCHMELZER PLUGGING LLC,DONAHEY R S & MARTHA M,34073200000000.0,OG_R,214 PURVIS AVENUE,,BREMEN,43107,,,2021-04-15,2021.0,0/2024,,2004294.254,566045.9429,0.6903488238774835,-1.4376809723165,39.554074,1,46.0,40+,0.0
138822,34111600000000.0,Unknown status,Unknown status,Unknown,MONROE,SUMMIT,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1191.0,,39.76654135,-81.1881665,39.766614,-81.187999,,,0.0,0.0,V,,POLEN WE 16,16,,,,,1900-01-02 00:00:00,,KEENER SAND,,,111\34111638430000.pdf,,0,0,unknown,UN,HISTORIC OWNER,POLEN WE,34111600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2337294.062,646116.8661,0.6940583466696723,-1.4169978956558638,39.766614,1,,,0.0
212979,34157600000000.0,Plugged gas with oil show,Plugged and Abandoned,Drilled,TUSCARAWAS,GOSHEN,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,930.0,,40.48814137,-81.41745736,40.488206,-81.417293,,,0.0,0.0,V,,MASCOTTI 1,1,60.0,2.0,4995.0,,1934-08-25 00:00:00,1948-03-20,RED CLINTON,,,157\34157601100000.pdf,,0,0,pl_gas_oilshow,PA,HISTORIC OWNER,MASCOTTI,34157600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2269692.637,908122.0737,0.7066525029257232,-1.4209998309109317,40.488206,1,,,0.0
4161,34003600000000.0,Plugged oil,Plugged and Abandoned,Drilled,ALLEN,SHAWNEE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,895.0,,40.66093099,-84.12136956,40.660981,-84.121317,,,0.0,0.0,V,,,,,,,,1900-01-02 00:00:00,,,,,nowellcard.htm,,0,0,pl_oil,PA,HISTORIC OWNER,,34003600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1518617.987,973310.7166,0.7096679955408565,-1.4681939527638788,40.660981,1,,,0.0
49341,34043200000000.0,Dry hole,Final Restoration,Drilled,ERIE,FLORENCE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,811.0,80.0,41.32897261,-82.39617332,41.329022,-82.396061,,,0.0,0.0,V,,PHILLIPS A & F 1,1,,,1674.0,1973-12-19 08:02:00,1973-12-23 00:00:00,1973-12-23,,,GUELPH DOLOMITE,043\34043200620000.pdf,Paper,0,0,dry,FR,HISTORIC OWNER,PHILLIPS A & F,34043200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,2003-01-16,,,,1997062.206,1212770.673,0.7213275105291719,-1.4380825551240914,41.329022,1,52.0,40+,0.0
237969,34169600000000.0,Gas,Well Drilled,Drilled,WAYNE,WAYNE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1142.0,,40.87096033,-81.92398317,40.871016,-81.923847,,,0.0,0.0,V,,YODER MP 1,1,1.0,,3436.0,,1922-10-27 00:00:00,,CLINTON SAND,,CLINTON SAND,169\34169612760000.pdf,,0,0,gas,DR,HISTORIC OWNER,YODER MP,34169600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2127889.705,1046320.705,0.7133337978352827,-1.429840866050079,40.871016,1,,,0.0
19085,34009200000000.0,Dry hole,Final Restoration,Drilled,ATHENS,CANAAN,TANSKY J/TANSKY OIL PROD,"297 E MAIN ST LOGAN, OH 43138",7403855678,740.0,10.0,39.33827652,-82.00183213,39.33835,-82.001696,,,0.0,0.0,V,,P. COULADIS ET AL # 11,11,0.0,0.0,1600.0,1988-04-18 00:00:00,1988-06-08 00:00:00,1988-09-28,,,2ND BEREA SAND,009\34009234220000.pdf,Paper,0,0,dry,FR,TANSKY J/TANSKY OIL PROD,COULADIS P ETAL,34009200000000.0,OG_R,297 E MAIN ST,,LOGAN,43138,,,,,,,2109434.71,487836.8556,0.6865837298019113,-1.431199587419464,39.33835,1,37.0,21–40,0.0
23046,34011600000000.0,Oil,Unknown status,Unknown,AUGLAIZE,NOBLE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,833.0,,40.62384938,-84.41489963,40.623897,-84.414853,,,0.0,0.0,V,,,,,,,,1900-01-02 00:00:00,,,,,nowellcard.htm,,0,0,oil,UN,HISTORIC OWNER,,34011600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1436892.541,961395.4891,0.7090207576410469,-1.4733171224370127,40.623897,1,,,0.0
31334,34019600000000.0,Plugged oil,Plugged and Abandoned,Drilled,CARROLL,FOX,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1230.0,,40.60527009,-80.89259512,40.605332,-80.892404,,,0.0,0.0,V,,MADISON CHARLES 4,4,,1.0,1065.0,,1914-01-01 00:00:00,1942-09-23,BEREA SANDSTONE,,BEREA SANDSTONE,019\34019602660000.pdf,,0,0,pl_oil,PA,HISTORIC OWNER,MADISON CHARLES,34019600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2414936.116,952967.9466,0.708696737265414,-1.411838789653431,40.605332,1,,,0.0
86776,34075600000000.0,Gas,"Field Inspected, Well Not Found",Drilled,HOLMES,KILLBUCK,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1137.0,,40.46146049,-82.02178534,40.461526,-82.021654,,,0.0,0.0,V,,,,,,,,1900-01-02 00:00:00,,,,,nowellcard.htm,,0,0,gas,NF,HISTORIC OWNER,,34075600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,2016-03-07,,,,2101622.652,896947.8539,0.7061868490812911,-1.431547920231577,40.461526,1,,,0.0
30340,34019200000000.0,Oil and gas,Producing,Producing,CARROLL,UNION,EAP OHIO LLC,"14701 Bogert Parkway   Oklahoma City, OK -2646",+1 (405) 968-3447,1259.0,363.6099854,40.49765484,-81.07956786,40.497719,-81.079388,40.48485981,-81.07017296,40.484924,-81.069992,H,UTICA/POINT PLEASANT,BRUNK 32-13-5     8H,8H,2970.0,360.0,12870.0,2012-12-20 00:00:00,2013-01-19 00:00:00,,POINT PLEASANT FORMATION,,POINT PLEASANT FORMATION,nowellcard.htm,Paper,1,0,oil_gas,PR,EAP OHIO LLC,BRUNK 32-13-5,34019200000000.0,OG_R,14701 Bogert Parkway,,Oklahoma City,73134-2646,-81.078407,40.496504,2018-04-25,2025.0,Apr-24,,2363631.312,912890.7876,0.7068185360974654,-1.41510227610198,0.012794999999997003,1,13.0,11–20,0.0
67938,34063700000000.0,Plugged oil,Plugged and Abandoned,Drilled,HANCOCK,ORANGE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,850.0,,40.88216191,-83.83498112,40.882215,-83.834919,,,0.0,0.0,V,,FISHER WM 4,4,,40.0,1354.0,,1900-01-02 00:00:00,1907-07-15,,,TRENTON LIMESTONE,063\34063656210000.pdf,,0,0,pl_oil,PA,HISTORIC OWNER,FISHER WM,34063700000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1599272.942,1052622.876,0.7135292572582136,-1.463195364692752,40.882215,1,,,0.0
26172,34013200000000.0,Gas,Producing,Producing,BELMONT,UNION,ASCENT RESOURCES UTICA LLC,"3501 NW 63rd Street Oklahoma City, OK 73116",+1 (405) 252-7721,1126.0,658.2160034,40.10526873,-81.02246481,40.105338,-81.022285,40.07424491,-81.00485033,40.074315,-81.00467,H,UTICA/POINT PLEASANT,PROSSER SW UNN BL     4H,4H,15600.0,0.0,22372.0,2018-03-05 00:00:00,2018-06-28 00:00:00,,POINT PLEASANT FORMATION,,POINT PLEASANT FORMATION,nowellcard.htm,,1,0,gas,PR,ASCENT RESOURCES UTICA LLC,PROSSER SW UNN BL,34013200000000.0,OG_R,3501 NW 63rd Street,,Oklahoma City,73116,-81.027316,40.105492,2025-09-30,2025.0,Apr-24,,2381851.994,770208.9608,0.6999701957251977,-1.4141056407392139,0.031023000000004686,1,7.0,6–10,0.0
158156,34119200000000.0,Gas,Producing,Producing,MUSKINGUM,ADAMS,VANSICKLE JOHN & BRUCE,"11230 BETHESDA CHURCH RD ADAMSVILLE, OH 43802",7407541026,950.0,40.0,40.11196018,-81.89552717,40.112031,-81.895382,,,0.0,0.0,V,,VANSICKLE JOHN ESTATE     4,4,159.0,0.0,4107.0,1979-10-31 00:00:00,1980-03-07 00:00:00,,CLINTON SAND,,QUEENSTON FORMATION,119\34119249750000.pdf,Paper,0,0,gas,PR,VANSICKLE JOHN & BRUCE,VANSICKLE JOHN ESTATE,34119200000000.0,OG_R,11230 BETHESDA CHURCH RD,,ADAMSVILLE,43802,,,2018-04-19,,0/2024,,2137615.979,769831.0937,0.7000870106120336,-1.4293440580784988,40.112031,1,46.0,40+,0.0
57506,34059200000000.0,Plugged gas,Plugged and Abandoned,Drilled,GUERNSEY,KNOX,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1020.0,80.0,40.08920285,-81.66694405,40.089275,-81.666791,,,0.0,0.0,V,,LAWRENCE JOHN H 1,1,864.0,,4880.0,1971-05-27 10:46:00,1971-09-21 00:00:00,1974-07-10,CLINTON SAND,,CLINTON SAND,059\34059214360000.pdf,Paper,0,0,pl_gas,PA,HISTORIC OWNER,LAWRENCE JOHN H,34059200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2201629.444,762050.5407,0.6996898434874498,-1.4253543924880725,40.089275,1,54.0,40+,0.0
73981,34067600000000.0,Plugged oil,Plugged and Abandoned,Drilled,HARRISON,RUMLEY,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1047.0,,40.38174992,-81.04959925,40.381816,-81.049419,,,0.0,0.0,V,,COLE SD 6,6,,1.0,,,1900-01-02 00:00:00,,BEREA SANDSTONE,,,067\34067620260000.pdf,,0,0,pl_oil,PA,HISTORIC OWNER,COLE SD,34067600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2372644.591,870799.2136,0.7047956471345265,-1.41457921837845,40.381816,1,,,0.0
54756,34055200000000.0,Oil and gas,Producing,Producing,GEAUGA,HUNTSBURG,DIVERSIFIED PRODUCTION LLC,"4150 Belden Village St NW Canton, OH 44718",+1 (330) 896-8510,1180.0,40.0,41.52008341,-81.0597389,41.520137,-81.059558,,,0.0,0.0,V,,H. MCNISH # 2-574,2-574,100.0,2.0,4070.0,1984-07-02 00:00:00,1984-11-10 00:00:00,,CLINTON SAND,,QUEENSTON FORMATION,055\34055208890000.pdf,Paper,0,0,oil_gas,PR,DIVERSIFIED PRODUCTION LLC,MCNISH H,34055200000000.0,OG_R,4150 Belden Village St NW,,Canton,44718,,,2017-10-31,2024.0,0/2024,,2363202.102,1285580.255,0.7246630965291209,-1.4147561773113095,41.520137,1,41.0,40+,0.0
79684,34073600000000.0,Plugged oil,Plugged and Abandoned,Drilled,HOCKING,STARR,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,955.0,266.0,39.45256621,-82.37789363,39.452635,-82.377769,,,0.0,0.0,V,,STONE JF& LJ 8,8,,233.0,3045.0,,1922-10-07 00:00:00,1966-02-18,CLINTON SAND,,CLINTON SAND,073\34073616140000.pdf,,0,0,pl_oil,PA,HISTORIC OWNER,STONE JF& LJ,34073600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2003014.263,529096.7766,0.6885783793375531,-1.4377632994973166,39.452635,1,,,0.0
161462,34119300000000.0,Plugged gas,Final Restoration,Drilled,MUSKINGUM,SALEM,ENERVEST OPERATING LLC,"300 CAPITOL STREET SUITE 200 CHARLESTON, WV 25301",3043435505,990.0,40.0,40.06512949,-81.86964001,40.0652,-81.869494,,,,,V,ROSE RUN,CHARLENE     1,1,15.0,0.0,6572.0,2015-12-07 00:00:00,2003-06-18 00:00:00,2017-05-04,BEEKMANTOWN DOLOMITE,,ROSE RUN SANDSTONE,nowellcard.htm,Paper.tif,0,0,pl_gas,FR,ENERVEST OPERATING LLC,CHARLENE,34119300000000.0,OG_R,300 CAPITOL STREET SUITE 200,,CHARLESTON,25301,,,2018-03-07,2004.0,0/2017,,2144976.046,752820.6921,0.6992696554700321,-1.4288922272417426,,0,10.0,6–10,0.0
131300,34111200000000.0,Dry hole,Plugged and Abandoned,Drilled,MONROE,PERRY,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,869.0,18.0,39.64891259,-81.01394737,39.648987,-81.013775,,,0.0,0.0,V,,EISENBARTH HRS 1,1,1.0,1.0,1683.0,,1953-11-01 00:00:00,,,,UNKNOWN,111\34111212760000.pdf,,0,0,dry,PA,HISTORIC OWNER,EISENBARTH HRS,34111200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2386968.185,604035.8141,0.6920053682304289,-1.4139571132198692,39.648987,1,,,0.0
78718,34073600000000.0,Gas,Unknown status,Unknown,HOCKING,GOOD HOPE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,870.0,,39.58141541,-82.50188393,39.581481,-82.501763,,,0.0,0.0,V,,,,,,,,1900-01-02 00:00:00,,,,,nowellcard.htm,,0,0,gas,UN,HISTORIC OWNER,,34073600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1968003.099,576003.4417,0.6908271662655776,-1.4399274030500344,39.581481,1,,,0.0
65931,34063600000000.0,Oil,Unknown status,Unknown,HANCOCK,LIBERTY,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,808.0,,41.07371927,-83.68507301,41.073772,-83.685006,,,0.0,0.0,V,,,15,,,,,1900-01-02 00:00:00,,,,,nowellcard.htm,,0,0,oil,UN,HISTORIC OWNER,,34063600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1641651.241,1121854.36,0.7168725576134564,-1.46057888925121,41.073772,1,,,0.0
173402,34127200000000.0,Oil and gas,Orphan Well - Ready,Drilled,PERRY,PIKE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,864.0,,39.64896713,-82.18438198,39.649036,-82.184247,,,0.0,0.0,V,,PEABODY COAL CO (HILLIS TJ)     2,2,1.0,1.0,1116.0,,1948-08-23 00:00:00,,BEREA SANDSTONE,,BEREA SANDSTONE,127\34127211880000.pdf,,0,0,oil_gas,OR,HISTORIC OWNER,HILLIS TJ,34127200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,2023-06-15,,,Traditional Plugged,2057408.603,600765.2203,0.6920062234417624,-1.4343857034222722,39.649036,1,,,0.0
133402,34111200000000.0,Gas with oil show,Producing,Producing,MONROE,MALAGA,G-R CONTRACTING INC,"35479 SR 78 LEWISVILLE, OH 43754",7405673244,1210.0,25.0,39.81757637,-81.19915694,39.817648,-81.198989,,,0.0,0.0,V,,STEVE PETERS # 18,18,25.0,1.0,2398.0,1989-03-15 00:00:00,1989-04-23 00:00:00,,BEREA SANDSTONE,BEREA SANDSTONE,GORDON SAND,111\34111234020000.pdf,,0,0,gas_oilshow,PR,G-R CONTRACTING INC,PETERS STEVE,34111200000000.0,OG_R,35479 SR 78,,LEWISVILLE,43754,,,2018-07-05,2024.0,0/2024,,2333937.238,664659.828,0.6949490580001351,-1.4171897073406579,39.817648,1,36.0,21–40,0.0
142328,34115200000000.0,Dry hole,Final Restoration,Drilled,MORGAN,CENTER,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,888.0,121.0,39.60225495,-81.65784193,39.602328,-81.657693,,,0.0,0.0,V,,AUTHERSON THOMAS C 1,1,,,1730.0,1976-03-31 16:17:00,1973-08-30 00:00:00,1976-09-08,,,BEREA SANDSTONE,115\34115214780000.pdf,,0,0,dry,FR,HISTORIC OWNER,AUTHERSON THOMAS C,34115200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,2007-04-07,,,,2205829.541,584703.6608,0.6911910150547409,-1.425195602432726,39.602328,1,49.0,40+,0.0
145871,34115600000000.0,Dry hole,Plugged and Abandoned,Drilled,MORGAN,HOMER,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,786.0,,39.49633813,-81.99054704,39.496409,-81.990411,,,0.0,0.0,V,,,,,,,,1900-01-02 00:00:00,,,,,nowellcard.htm,,0,0,dry,PA,HISTORIC OWNER,,34115600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2112301.514,545422.995,0.689342379764321,-1.4310026270133764,39.496409,1,,,0.0
225636,34167600000000.0,Plugged oil,Plugged and Abandoned,Drilled,WASHINGTON,AURELIUS,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,698.0,,39.60958371,-81.42370826,39.609657,-81.423551,,,0.0,0.0,V,,WARD JF 2,2,,1.0,,,1900-01-02 00:00:00,,PENNSYLVANIAN,,,167\34167610510000.pdf,,0,0,pl_oil,PA,HISTORIC OWNER,WARD JF,34167600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2271767.094,588073.9149,0.6913189302356195,-1.4211090536155215,39.609657,1,,,0.0
152929,34117200000000.0,Dry hole,Final Restoration,Drilled,MORROW,HARMONY,HORTIN & HUFFMAN PET GEOL,"*** 500 W WILSON BRIDGE RD SUITE 80 SUITE 80 WORTHINGTON, OH 43085",6148882009,1240.0,20.0,40.43891268,-82.76034272,40.438974,-82.760241,,,0.0,0.0,V,,J. P. GARTIN # 1,1,0.0,0.0,3703.0,1991-02-14 00:00:00,1991-03-19 00:00:00,1991-03-20,,,TREMPEALEAU FORMATION,117\34117240180000.pdf,Paper,0,0,dry,FR,HORTIN & HUFFMAN PET GEOL,GARTIN J P,34117200000000.0,OG_R,*** 500 W WILSON BRIDGE RD SUITE 80,SUITE 80,WORTHINGTON,43085,,,,,,,1896051.575,888482.7301,0.7057932424283815,-1.4444386951940043,40.438974,1,34.0,21–40,0.0
101778,34089200000000.0,Dry hole,Plugged and Abandoned,Drilled,LICKING,NEWTON,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,927.0,84.0,40.10523305,-82.39974047,40.105298,-82.399617,,,0.0,0.0,V,,STEWART FRANK B 1,1,,,2532.0,,1940-08-19 00:00:00,1940-08-21,,,CLINTON SAND,089\34089204130000.pdf,,0,0,dry,PA,HISTORIC OWNER,STEWART FRANK B,34089200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1996580.774,766827.6923,0.6999694975934968,-1.4381446190322926,40.105298,1,,,0.0
188254,34133200000000.0,Oil and gas,Producing,Producing,PORTAGE,FREEDOM,J WELL SERVICE INC,"P.O. Box 328  WARREN, OH 44482",+1 (234) 806-4185,1098.0,40.0,41.26070453,-81.10051967,41.26076,-81.100339,,,0.0,0.0,V,,RUFFING UNIT # 1,1,30.0,10.0,4480.0,1992-11-30 00:00:00,1993-05-18 00:00:00,,CLINTON SAND,,QUEENSTON FORMATION,133\34133239400000.pdf,Paper,0,0,oil_gas,PR,J WELL SERVICE INC,RUFFING UNIT,34133200000000.0,OG_R,P.O. Box 328,,WARREN,44482,,,2024-11-04,2024.0,0/2024,,2353494.129,1190853.283,0.7201361138751755,-1.4154679400335657,41.26076,1,33.0,21–40,0.0
162855,34119600000000.0,Dry hole,Plugged and Abandoned,Drilled,MUSKINGUM,HOPEWELL,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,998.0,,39.92372821,-82.23020493,39.923796,-82.230073,,,0.0,0.0,V,,,,,,,,1900-01-02 00:00:00,,,,,nowellcard.htm,,0,0,dry,PA,HISTORIC OWNER,,34119600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2044205.944,700806.6252,0.6968016900945421,-1.4351855180052913,39.923796,1,,,0.0
