OBJ_ID,Permit number - API,Well Type,Well Status,Well_GIS_Status,County,Township,Company,Well_OP_Address,Well_CompanyPHONE,Elevation,DU_ACRES,Well_WH_LAT,Well_WH_LONG,Well Latitude,Well Longitude,Well_BH_LAT,Well_BH_LONG,Bottom Hole Latitude,Bottom Hole Longitude,Slant,Well_ProposedFormations,Well Name,Well Number,Well_IP_GAS,Well_IP_OIL,Well_Total_Depth,Well_Date_Approved,Well_Date_Complete,Well_Date_Plugged,Producing Formation,SecondProdFormation,DeepestFormation,Well_PDF_Link,GeoPhysLogs,Utica_Shale,Marcellus_Shale,MapSymble,Well_Well_Status,Well_Operator,Well_Lease_Name,Well_Location_ID,WELL_TYP,Well_CompanyADDR1,Well_CompanyADDR2,Well_CompanyCITY,Well_CompanyZIP1,Toe Longitude,Toe Latitude,Heel Longitude,Heel Latitude,OWPS Description,Last_Inspection_Date,Last_Nonzero_Production_Year,Last_Production_Quarter,Orphan Well Program Status,x,y
25580,3.40132E+13,Plugged oil and gas,Final Restoration,Drilled,BELMONT,SOMERSET,GULFPORT ENERGY CORPORATION,"713 Market Drive  OKLAHOMA CITY, OK 73114",4052524600,1262,610.8649902,39.92782984,-81.12548571,39.927901,-81.125313,NA,NA,NA,NA,V,TRENTON,DUVALL     1-5,5-Jan,NA,NA,NA,3/26/2014 0:00,1/2/1900 0:00,NA,NA,NA,NA,nowellcard.htm,NA,0,0,pl_oil_gas,FR,GULFPORT ENERGY CORPORATION,DUVALL,3.40132E+13,ST_R,713 Market Drive,NA,OKLAHOMA CITY,73114,NA,NA,NA,NA,NA,5/6/2025 0:00,NA,NA,NA,2354018.928,705123.4269
76836,3.40732E+13,Oil and gas,Producing,Producing,HOCKING,FALLS GORE,Mint Mining LLC,"4077 Pegg Ave Columbus, OH 43214",+1 (937) 419-9617,820,30,39.57720887,-82.29724971,39.577277,-82.297123,NA,NA,0,0,V,NA,ROY & THEDA SINIFT # 1,1,35,4,3086,9/9/1980 0:00,11/15/1980 0:00,NA,CLINTON GROUP,NA,CLINTON SAND,073\34073223590000.pdf,Paper,0,0,oil_gas,PR,Mint Mining LLC,SINIFT ROY & THEDA,3.40732E+13,OG_R,4077 Pegg Ave,NA,Columbus,43214,NA,NA,NA,NA,NA,5/26/2005 0:00,2024,0/2024,NA,2025684.175,574536.418
16467,3.40092E+13,Plugged oil and gas,Plugged and Abandoned,Drilled,ATHENS,YORK,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,800,NA,39.4495036,-82.28277476,39.449573,-82.282647,NA,NA,0,0,V,NA,NEW YORK COAL CO 6,6,NA,NA,3250,NA,5/25/1945 0:00,6/26/1945 0:00,CLINTON SAND,NA,CLINTON GROUP,009\34009207400000.pdf,NA,0,0,pl_oil_gas,PA,HISTORIC OWNER,NEW YORK COAL CO,3.40092E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2029876.425,528032.0176
144083,3.41152E+13,Expired permit,Permit Expired,NA,MORGAN,PENN,ISON PRODUCTION SERVICES,"845 HOWARD DR WAVERLY, OH 45690",6142265201,762,1,39.55445967,-81.88002639,39.554531,-81.879886,NA,NA,0,0,V,NA,CHARLES D. ARCHER # 2,2,0,0,0,7/12/1983 0:00,NA,NA,NA,NA,NA,115\34115232360000.pdf,NA,0,0,ex_permit,EX,ISON PRODUCTION SERVICES,ARCHER CHARLES D,3.41152E+13,OG_R,845 HOWARD DR,NA,WAVERLY,45690,NA,NA,NA,NA,NA,NA,NA,NA,NA,2143344.864,566787.6068
141766,3.41152E+13,Expired permit,Permit Expired,NA,MORGAN,HOMER,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,835,23,39.5287916,-81.96793631,39.528863,-81.967799,NA,NA,0,0,V,NA,DUNCAN DALE 1,1,NA,NA,NA,9/17/1957 15:26,NA,NA,NA,NA,NA,115\34115209080000.pdf,NA,0,0,ex_permit,EX,HISTORIC OWNER,DUNCAN DALE,3.41152E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2118612.679,557280.4171
95953,3.40832E+13,Dry hole,Final Restoration,Drilled,KNOX,PLEASANT,JAMES R SMAIL INC,"PO BOX 1157 WOOSTER, OH 44691",3304662414,1107,NA,40.34013028,-82.46158271,40.340194,-82.461466,NA,NA,0,0,V,NA,SUNSET POOL INC. # 1,1,0,0,0,6/20/1994 0:00,1/2/1900 0:00,9/15/1994 0:00,NA,NA,NA,083\34083240530000.pdf,NA,0,0,dry,FR,JAMES R SMAIL INC,SUNSET POOL INC,3.40832E+13,OG_R,PO BOX 1157,NA,WOOSTER,44691,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979242.843,852390.7685
195592,3.41512E+13,Gas,Producing,Producing,STARK,SUGAR CREEK,OWS ACQUISITION CO LLC,"2321 Energy Dr Louisville, OH 44641",+1 (330) 602-5551,981,80,40.68990896,-81.60186242,40.68994253,-81.60173028,NA,NA,0,0,V,ORISKANY,BAYLOR J COMM     1,1,25,13,4250,1/4/1999 0:00,12/5/1974 0:00,NA,ORISKANY SANDSTONE,ORISKANY SANDSTONE,QUEENSTON FORMATION,151\34151225810000.pdf,Paper,0,0,gas,PR,OWS ACQUISITION CO LLC,BAYLOR J COMM,3.41512E+13,OG_R,2321 Energy Dr,NA,Louisville,44641,NA,NA,NA,NA,NA,6/26/2025 0:00,2024,0/2024,NA,2217655.611,981064.5669
155,3.40032E+13,Plugged oil,Final Restoration,Drilled,ALLEN,SPENCER,HUWER DRILLING,"800 TERRACE AVENUE COLDWATER, OH 45828",4196784011,826,0,40.7194687,-84.36822416,40.719518,-84.368177,NA,NA,NA,NA,V,TRENTON,OWENS ALVA     1-A,1-A,NA,NA,1300,5/14/1998 0:00,1/2/1900 0:00,12/11/1998 0:00,TRENTON LIMESTONE,NA,NA,nowellcard.htm,NA,0,0,pl_oil,FR,HUWER DRILLING,OWENS ALVA,3.40032E+13,OG_R,800 TERRACE AVENUE,NA,COLDWATER,45828,NA,NA,NA,NA,NA,9/27/1999 0:00,NA,NA,NA,1450569.844,995960.6349
230329,3.41677E+13,Dry hole,Plugged and Abandoned,Drilled,WASHINGTON,AURELIUS,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,832,NA,39.61349114,-81.41869255,39.613564,-81.418535,NA,NA,0,0,V,NA,MILLS JL ETAL 15,15,NA,NA,1660,NA,9/3/1937 0:00,NA,NA,NA,BEREA SANDSTONE,167\34167659810000.pdf,NA,0,0,dry,PA,HISTORIC OWNER,MILLS JL ETAL,3.41677E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2273163.137,589513.7887
192210,3.41476E+13,Oil,Unknown status,Unknown,SENECA,JACKSON,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,725,NA,41.22668508,-83.39229536,41.226738,-83.392221,NA,NA,0,0,V,NA,NA,NA,NA,NA,NA,NA,1/2/1900 0:00,NA,NA,NA,NA,nowellcard.htm,NA,0,0,oil,UN,HISTORIC OWNER,NA,3.41476E+13,UN_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,3/10/2004 0:00,NA,NA,NA,1722955.164,1176680.343
164399,3.41212E+13,Plugged oil and gas,Plugged and Abandoned,Drilled,NOBLE,JACKSON,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1021,NA,39.58521658,-81.47847951,39.58529,-81.478324,NA,NA,NA,NA,V,NA,TILTON DEWEY 1,1,NA,1,860,NA,1/2/1900 0:00,5/25/1951 0:00,NA,NA,MACKSBURG 500',121\34121208060000.pdf,NA,0,0,pl_oil_gas,PA,HISTORIC OWNER,TILTON DEWEY,3.41212E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2256437.037,579019.7719
168648,3.41216E+13,Oil,Producing,Producing,NOBLE,ELK,GAS ENTERPRISE COMPANY INC,"2070 UPPER FIFTEENMILE CR RD WINGETT RUN, OH 45789",7408653382,790,NA,39.60630298,-81.30332977,39.606376,-81.303168,NA,NA,NA,NA,V,NA,ULLMANN     3,3,NA,NA,NA,NA,1/2/1900 0:00,NA,NA,NA,NA,nowellcard.htm,NA,0,0,oil,PR,GAS ENTERPRISE COMPANY INC,ULLMANN,3.41216E+13,OG_R,2070 UPPER FIFTEENMILE CR RD,NA,WINGETT RUN,45789,NA,NA,NA,NA,NA,NA,2023,0/2024,NA,2305696.451,587305.8604
190118,3.41432E+13,Unknown status,Permit Expired,NA,SANDUSKY,BALLVILLE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,640,133,41.31463822,-83.09717994,41.314691,-83.097098,NA,NA,NA,NA,V,NA,MILLER DALE E & DJ 3,3,NA,NA,NA,9/17/1965 7:01,NA,NA,NA,NA,NA,143\34143201420000.pdf,NA,0,0,unknown,EX,HISTORIC OWNER,MILLER DALE E & DJ,3.41432E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,1804385.409,1208072.391
161459,3.41193E+13,Gas,Producing,Producing,MUSKINGUM,HIGHLAND,Eco Power Crypto LLC,"4582 KINGWOOD DR  KINGWOOD, TX 77345",832-954-9711,880,40,40.07971329,-81.80747192,40.079785,-81.807324,NA,NA,NA,NA,V,KNOX (MAY NOT PRODUCE CLINTON),CAPRICE     1,1,50,0,6477,12/6/2002 0:00,12/8/2003 0:00,NA,BEEKMANTOWN DOLOMITE,NA,ROSE RUN SANDSTONE,nowellcard.htm,Paper.tif,0,0,gas,PR,Eco Power Crypto LLC,CAPRICE,3.41193E+13,OG_R,4582 KINGWOOD DR,NA,KINGWOOD,77345,NA,NA,NA,NA,NA,8/1/2024 0:00,2022,0/2022,NA,2162336.091,758261.2517
68507,3.40637E+13,Oil,Unknown status,Unknown,HANCOCK,PORTAGE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,811,NA,41.08744169,-83.70046277,41.087495,-83.700397,NA,NA,0,0,V,NA,NA,6,NA,NA,NA,NA,1/2/1900 0:00,NA,NA,NA,NA,nowellcard.htm,NA,0,0,oil,UN,HISTORIC OWNER,NA,3.40637E+13,UN_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,1637472.831,1126911.908
41327,3.40312E+13,Plugged oil,Final Restoration,Drilled,COSHOCTON,MONROE,COFSCO INC,"PO 395 291 BRANSTETTER ST WOOSTER, OH 44691",2162642131,1120,20,40.42358152,-82.00544238,40.423648,-82.005309,NA,NA,0,0,V,NA,STARNER # 1,1,0,39,3800,6/29/1988 0:00,5/4/1981 0:00,7/30/1988 0:00,CLINTON SAND,NA,QUEENSTON FORMATION,031\34031243810000.pdf,Paper,0,0,pl_oil,FR,COFSCO INC,STARNER JOHN R,3.40312E+13,OG_R,PO 395 291 BRANSTETTER ST,NA,WOOSTER,44691,NA,NA,NA,NA,NA,NA,1988,0/1988,NA,2106246.993,883171.6088
165907,3.41212E+13,Expired permit,Permit Expired,NA,NOBLE,JACKSON,APPALACHIAN PETROL CORP,"986 TIBBETS-WICK RD GIRARD, OH 44420",2165394210,1000,520,39.61335221,-81.56267577,39.613425,-81.562524,NA,NA,0,0,V,NA,JENKINS JOHN B.,8,0,0,0,7/17/1980 0:00,NA,NA,NA,NA,NA,121\34121223610000.pdf,NA,0,0,ex_permit,EX,APPALACHIAN PETROL CORP,JENKINS JOHN B,3.41212E+13,OG_R,986 TIBBETS-WICK RD,NA,GIRARD,44420,NA,NA,NA,NA,NA,NA,NA,NA,NA,2232601.607,589009.686
109675,3.40896E+13,Dry hole,Plugged and Abandoned,Drilled,LICKING,MARY ANN,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1097,NA,40.10192657,-82.31661954,40.101993,-82.316492,NA,NA,0,0,V,NA,LONG GEORGE HRS 2,2,NA,NA,NA,3/23/1962 13:26,1/2/1900 0:00,NA,NA,NA,NA,089\34089622930000.pdf,NA,0,0,dry,PA,HISTORIC OWNER,LONG GEORGE HRS,3.40896E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019836.28,765660.2428
99262,3.40852E+13,Oil and gas,Producing,Producing,LAKE,PERRY,DIXIE ENERGY CO INC,"***3040 RIVERSIDE DR. #130 COLUMBUS, OH 43221",3302645612,712,20,41.74758435,-81.14799133,41.747632,-81.147812,NA,NA,0,0,V,NA,MANFRED ROSENBAUM # 1,1,100,1,3070,9/15/1982 0:00,1/10/1983 0:00,NA,CLINTON SAND,NA,QUEENSTON FORMATION,085\34085203980000.pdf,Paper,0,0,oil_gas,PR,DIXIE ENERGY CO INC,ROSENBAUM MANFRED,3.40852E+13,OG_R,***3040 RIVERSIDE DR. #130,NA,COLUMBUS,43221,NA,NA,NA,NA,NA,1/3/2017 0:00,NA,NA,NA,2337778.889,1368152.95
114771,3.40992E+13,Oil and gas,Producing,Producing,MAHONING,AUSTINTOWN,DI PIERO JOHN,"230 ELVIRA DR McDONALD, OH 44437",3305303239,1001,40,41.12864219,-80.72480248,41.1287,-80.724603,NA,NA,0,0,V,NA,DIPIERO UNIT # 1,1,500,5,5173,12/6/1982 0:00,1/20/1983 0:00,NA,CLINTON SAND,NA,QUEENSTON FORMATION,099\34099215430000.pdf,Paper.tif,0,0,oil_gas,PR,DI PIERO JOHN,DIPIERO UNIT,3.40992E+13,OG_R,230 ELVIRA DR,NA,McDONALD,44437,NA,NA,NA,NA,NA,2/21/2013 0:00,1987,0/1989,NA,2457779.491,1144540.896
13786,3.40072E+13,Plugged oil and gas,Final Restoration,Drilled,ASHTABULA,GENEVA,CGAS EXPLORATION,"300 CAPITOL ST SUITE 700 SUITE 700 CHARLESTON, WV 25301",3043435505,615,20,41.83451825,-80.96508873,41.834571,-80.964905,NA,NA,0,0,V,NA,GENEVA ON THE LAKE # 2-923,2 - 923,75,1,2914,6/13/1988 0:00,11/30/1984 0:00,7/20/1988 0:00,CLINTON GROUP,NA,QUEENSTON FORMATION,007\34007229540000.pdf,NA,0,0,pl_oil_gas,FR,CGAS EXPLORATION,GENEVA ON THE LAKE,3.40072E+13,OG_R,300 CAPITOL ST SUITE 700,SUITE 700,CHARLESTON,25301,NA,NA,NA,NA,NA,NA,1988,0/1988,NA,2387186.772,1400653.666
34432,3.40296E+13,Plugged gas,Plugged and Abandoned,Drilled,COLUMBIANA,FAIRFIELD,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1226,NA,40.84051721,-80.64707591,40.840578,-80.646871,NA,NA,0,0,V,NA,COPE CJ 2,2,1,NA,726,NA,1/1/1925 0:00,12/7/1928 0:00,NA,NA,SQUAW SAND,029\34029603120000.pdf,NA,0,0,pl_gas,PA,HISTORIC OWNER,COPE CJ,3.40296E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2481353.545,1039982.133
96971,3.40836E+13,Gas,Unknown status,Unknown,KNOX,CLAY,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1053,NA,40.25417852,-82.35558482,40.254245,-82.355461,NA,NA,0,0,V,NA,NA,NA,NA,NA,NA,NA,1/2/1900 0:00,NA,NA,NA,NA,nowellcard.htm,NA,0,0,gas,UN,HISTORIC OWNER,NA,3.40836E+13,UN_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008845.945,821107.1546
125646,3.41052E+13,Plugged gas,Plugged and Abandoned,Drilled,MEIGS,RUTLAND,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,820,64,39.03469876,-82.18218874,39.034776,-82.182058,NA,NA,0,0,V,NA,PARKINSON CLAIR H 1,1,165,NA,614,9/11/1959 17:42,12/19/1959 0:00,7/25/1961 0:00,MAXTON SAND,2ND COW RUN SANDSTONE,2ND COW RUN SANDSTONE,105\34105213060000.pdf,NA,0,0,pl_gas,PA,HISTORIC OWNER,PARKINSON CLAIR H,3.41052E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2058812.723,377041.0142
131725,3.41112E+13,Oil and gas,Producing,Producing,MONROE,WASHINGTON,GRAYMARR LLC,"39713 STATE ROUTE 26 GRAYSVILLE, OH 45734",7402133409,745,62,39.61336787,-81.16772798,39.613442,-81.167561,NA,NA,0,0,V,NA,WALLACE     1,1,979,5,2324,12/12/1967 0:00,7/3/1968 0:00,NA,OHIO SHALE,GORDON SAND,OHIO SHALE,111\34111217210000.pdf,NA,0,0,oil_gas,PR,GRAYMARR LLC,WALLACE EVERRETT & MARY,3.41112E+13,OG_R,39713 STATE ROUTE 26,NA,GRAYSVILLE,45734,NA,NA,NA,NA,NA,6/5/2020 0:00,2024,0/2024,NA,2343861.872,590414.3866
82622,3.40752E+13,Gas with oil show,Producing,Producing,HOLMES,MONROE,DEEP RESOURCES LLC,"P O BOX 98 HOLMESVILLE, OH 44633",3304108659,955,20,40.55175479,-82.03399737,40.551818,-82.033869,NA,NA,0,0,V,CLINTON,MACKEY     1-A,1-A,0,0,3220,4/2/2012 0:00,1/2/1900 0:00,NA,CLINTON SAND,NA,NA,075\34075219700000.pdf,Paper,0,0,gas_oilshow,PR,DEEP RESOURCES LLC,MACKEY,3.40752E+13,OG_R,P O BOX 98,NA,HOLMESVILLE,44633,NA,NA,NA,NA,NA,4/29/2016 0:00,2011,0/2023,NA,2098053.445,929828.8649
144498,3.41152E+13,Plugged oil and gas,Final Restoration,Drilled,MORGAN,CENTER,D-J OIL CO,"PO BOX 337 BEVERLY, OH 45715",7409842320,905,40,39.63336035,-81.61847653,39.633433,-81.618326,NA,NA,0,0,V,NA,FRANK CARY # 1,1,140,1,5675,7/3/1990 0:00,12/21/1984 0:00,8/1/1990 0:00,CLINTON GROUP,NA,QUEENSTON FORMATION,115\34115236510000.pdf,Paper,0,0,pl_oil_gas,FR,D-J OIL CO,CARY F,3.41152E+13,OG_R,PO BOX 337,NA,BEVERLY,45715,NA,NA,NA,NA,NA,NA,NA,NA,NA,2216810.672,596138.7459
190156,3.41432E+13,Plugged oil,Plugged and Abandoned,Drilled,SANDUSKY,WASHINGTON,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,659,NA,41.35557714,-83.22385462,41.355629,-83.223777,NA,NA,0,0,V,NA,BOLEN EDGAR & LUCILLE 3,3,NA,NA,NA,NA,1/2/1900 0:00,5/15/1968 0:00,NA,NA,NA,143\34143201810000.pdf,NA,0,0,pl_oil,PA,HISTORIC OWNER,BOLEN EDGAR & LUCILLE,3.41432E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,2009,0/2009,NA,1769687.522,1223250.919
225929,3.41676E+13,Dry hole,Plugged and Abandoned,Drilled,WASHINGTON,BARLOW,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,788,NA,39.40402698,-81.62707096,39.404101,-81.626921,NA,NA,0,0,V,NA,WOODBURN HB 4,4,NA,NA,1430,NA,1/2/1900 0:00,NA,NA,NA,UNKNOWN,167\34167613560000.pdf,NA,0,0,dry,PA,HISTORIC OWNER,WOODBURN HB,3.41676E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2215197.724,512588.6811
45027,3.40316E+13,Plugged oil,Plugged and Abandoned,Drilled,COSHOCTON,PIKE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,847,NA,40.17176357,-82.14840471,40.171832,-82.14827,NA,NA,0,0,V,NA,MCKEE CLYDE 1,1,NA,1,3082,NA,5/15/1919 0:00,5/21/1940 0:00,CLINTON SAND,NA,CLINTON SAND,031\34031608260000.pdf,NA,0,0,pl_oil,PA,HISTORIC OWNER,MCKEE CLYDE,3.40316E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2066797.023,791242.0696
1965,3.40036E+13,Oil,Unknown status,Unknown,ALLEN,MARION,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,795,NA,40.79508238,-84.24447642,40.795133,-84.244427,NA,NA,0,0,V,NA,NA,NA,NA,NA,NA,NA,1/2/1900 0:00,NA,NA,NA,NA,nowellcard.htm,NA,0,0,oil,UN,HISTORIC OWNER,NA,3.40036E+13,UN_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,1485405.956,1022824.478
160094,3.41193E+13,Expired permit,Permit Expired,NA,MUSKINGUM,HOPEWELL,OAKMONT OIL & GAS CO,"916 W ELM ST WHEATON, IL 60187",3126653600,945,20,39.94488567,-82.151985,39.944953,-82.151849,NA,NA,0,0,V,NA,TRAPP # 3,3,0,0,0,8/2/1984 0:00,NA,NA,NA,NA,NA,119\34119269200000.pdf,NA,0,0,ex_permit,EX,OAKMONT OIL & GAS CO,TRAPP EDWARD,3.41193E+13,OG_R,916 W ELM ST,NA,WHEATON,60187,NA,NA,NA,NA,NA,NA,NA,NA,NA,2066115.479,708588.6286
149465,3.41172E+13,Expired permit,Permit Expired,NA,MORROW,GILEAD,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1121,NA,40.54901207,-82.83906245,40.549072,-82.838964,NA,NA,0,0,V,NA,COVERT DON 1,1,NA,NA,NA,1/3/1964 16:46,NA,NA,NA,NA,NA,117\34117205470000.pdf,NA,0,0,ex_permit,EX,HISTORIC OWNER,COVERT DON,3.41172E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,1874286.578,928670.74
202343,3.41532E+13,Oil and gas,Producing,Producing,SUMMIT,BATH,SUMMIT PETROLEUM INC,"9345 Ravenna Rd Unit A Twinsburg, OH 44087",+1 (330) 487-5494,941,20,41.16765951,-81.60594667,41.167715,-81.60579,NA,NA,0,0,V,NA,SHOEMAKER # 1,1,50,2,3638,10/16/1991 0:00,6/1/1992 0:00,NA,CLINTON SAND,NA,QUEENSTON FORMATION,153\34153227330000.pdf,Paper,0,0,oil_gas,PR,SUMMIT PETROLEUM INC,SHOEMAKER,3.41532E+13,OG_R,9345 Ravenna Rd Unit A,NA,Twinsburg,44087,NA,NA,NA,NA,NA,5/19/2025 0:00,2024,0/2024,NA,2214805.262,1155171.637
3032,3.40036E+13,Oil,Unknown status,Unknown,ALLEN,PERRY,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,906,NA,40.70887218,-84.075231,40.708923,-84.075178,NA,NA,0,0,V,NA,NA,NA,NA,NA,NA,NA,1/2/1900 0:00,NA,NA,NA,NA,nowellcard.htm,NA,0,0,oil,UN,HISTORIC OWNER,NA,3.40036E+13,UN_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,1531724.026,990551.5279
74984,3.40732E+13,Gas storage,Storage Well,Storage,HOCKING,SALT CREEK,COLUMBIA GAS TRANSMISSION LLC,"301 Maple Street Sugar Grove, OH 43130",+1 (231) 349-4105,1083,360,39.46344708,-82.67930615,39.4636893,-82.67878893,NA,NA,0,0,V,NA,SHARP FRANK C     2-9488,Feb-88,6240,NA,2173,NA,12/20/1955 0:00,NA,CLINTON SAND,NA,CLINTON SAND,073\34073204990000.pdf,NA,0,0,storage,SW,COLUMBIA GAS TRANSMISSION LLC,SHARP FRANK C,3.40732E+13,GS_R,301 Maple Street,NA,Sugar Grove,43130,NA,NA,NA,NA,NA,10/20/2025 0:00,NA,NA,NA,1918023.512,533149.6846
177727,3.41273E+13,Expired permit,Permit Expired,NA,PERRY,HARRISON,HOPEWELL OIL & GAS DEVELOPMENT COMPANY,"1763 HICKORY HILL DRIVE COLUMBUS, OH 43228",6145712039,1060,20,39.75331427,-82.12441701,39.753383,-82.124283,NA,NA,0,0,V,NA,MYRON TAYLOR # 5,3,0,0,0,1/10/1983 0:00,NA,NA,NA,NA,NA,127\34127255360000.pdf,NA,0,0,ex_permit,EX,HOPEWELL OIL & GAS DEVELOPMENT COMPANY,TAYLOR MYRON M,3.41273E+13,OG_R,1763 HICKORY HILL DRIVE,NA,COLUMBUS,43228,NA,NA,NA,NA,NA,2/24/2016 0:00,NA,NA,NA,2074134.816,638837.8882
197247,3.41512E+13,Plugged oil and gas,Final Restoration,Drilled,STARK,BETHLEHEM,DOVER ATWOOD CORP.,"1861 HARSH AVE SE  MASSILLON, OH 44646",3308090630,980,132,40.70770089,-81.53768631,40.707791,-81.537427,NA,NA,0,0,V,NA,W. & M. SHETLER COMM #1 # 341865,341865,103,1,4440,12/10/1985 0:00,1/26/1986 0:00,3/29/2024 0:00,CLINTON SAND,NA,QUEENSTON FORMATION,151\34151242430000.pdf,NA,0,0,pl_oil_gas,FR,DOVER ATWOOD CORP.,SHETLER W& M COMM #1,3.41512E+13,OG_R,1861 HARSH AVE SE,NA,MASSILLON,44646,NA,NA,NA,NA,NA,6/10/2025 0:00,2016,0/2024,NA,2235421.609,987752.0148
159607,3.41193E+13,Oil and gas,Producing,Producing,MUSKINGUM,SALEM,DIVERSIFIED PRODUCTION LLC,"4150 Belden Village St NW Canton, OH 44718",+1 (330) 896-8510,990,40,40.06902997,-81.90701297,40.0691,-81.906868,NA,NA,0,0,V,CLINTON,CONSOLIDATION COAL CO     CR 57,CR 57,200,5,4211,3/5/2002 0:00,9/24/1983 0:00,NA,CLINTON SAND,NA,QUEENSTON FORMATION,119\34119264320000.pdf,Paper,0,0,oil_gas,PR,DIVERSIFIED PRODUCTION LLC,CONSOLIDATION COAL CO,3.41193E+13,OG_R,4150 Belden Village St NW,NA,Canton,44718,NA,NA,NA,NA,NA,4/22/2015 0:00,2024,0/2024,NA,2134506.039,754170.5256
203439,3.41552E+13,Gas,Producing,Producing,TRUMBULL,BRACEVILLE,ERIC PETROLEUM CORP,"6075 Silica Road Austintown, OH 44515",+1 (330) 533-1828,891,143,41.26208048,-80.91477924,41.262137,-80.91459,NA,NA,0,0,V,NA,BETTY E PERKS,"20,244",692,0,4421,6/18/1975 0:00,10/7/1975 0:00,NA,CLINTON SAND,NA,CLINTON SAND,155\34155202430000.pdf,Paper,0,0,gas,PR,ERIC PETROLEUM CORP,PERKS-GERNINTZ UNIT,3.41552E+13,OG_R,6075 Silica Road,NA,Austintown,44515,NA,NA,NA,NA,NA,7/10/2025 0:00,2021,0/2024,NA,2404572.941,1192199.681
